name,url,description,found_by
Monsoft-Solutions/vernisai-website,https://github.com/Monsoft-Solutions/vernisai-website,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Louis454545/ai-template-promptkit,https://github.com/Louis454545/ai-template-promptkit,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
diegodscamara/sotaque-brasileiro,https://github.com/diegodscamara/sotaque-brasileiro,"Sotaque Brasileiro 🇧🇷 is a modern SaaS platform designed to connect language learners with native Brazilian Portuguese instructors through personalized, culturally rich online classes. Built with Next.js, TypeScript, Supabase, and Prisma, it offers global access to authentic language learning, flexible scheduling, and secure payment.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
squirrelogic/cursor-rules,https://github.com/squirrelogic/cursor-rules,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
lout33/canvas-obsidian-vscode,https://github.com/lout33/canvas-obsidian-vscode,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Wangshengyang2004/DroneSim2Sim,https://github.com/Wangshengyang2004/DroneSim2Sim,DroneSim2Sim: Sim2Sim Transfer Benchmark for Drones,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
wikilog/project_web,https://github.com/wikilog/project_web,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ferdelamad/cursor-task-fullstack-blog-nextjs-supabase,https://github.com/ferdelamad/cursor-task-fullstack-blog-nextjs-supabase,Cursor Task for a Fullstack Blog Using NextJS and Supabase,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
rsjain1978/deepresearch,https://github.com/rsjain1978/deepresearch,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
PixelRPG/map-editor,https://github.com/PixelRPG/map-editor,Experimental tile based map editor,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
risingwavelabs/rw-commits-history,https://github.com/risingwavelabs/rw-commits-history,Risingwave nightly builds' commits history. Useful to diagnose regressions,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
takaaki-mizuno/simple-accounting-tool,https://github.com/takaaki-mizuno/simple-accounting-tool,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
lemattma/mydotfiles,https://github.com/lemattma/mydotfiles,Configuration files,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
jamiehoward/clean-dronies,https://github.com/jamiehoward/clean-dronies,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
breatheco-de/celery-task-manager-django-plugin,https://github.com/breatheco-de/celery-task-manager-django-plugin,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Rhysmalcolm13/aremcee-main,https://github.com/Rhysmalcolm13/aremcee-main,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ludwig-g-w/Chaincred,https://github.com/ludwig-g-w/Chaincred,Review & Loyality Mobile App using Blockchain EAS(Ethereum Attestation Service) as source of truth  ,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
timoshenskiy/trackbar,https://github.com/timoshenskiy/trackbar,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
0xjessel/jessechen.net,https://github.com/0xjessel/jessechen.net,My personal website,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
matsuri-tech/generate-release-notes-body-based-on-pull-requests,https://github.com/matsuri-tech/generate-release-notes-body-based-on-pull-requests,Github Action to generate Release Note's body based on pull requests,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ihorkatkov/brama,https://github.com/ihorkatkov/brama,Brama is an Elixir library for reliable connection management with external dependencies.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
huu-quyet/cursor,https://github.com/huu-quyet/cursor,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ddanrob/ddanrob-portfolio-hub,https://github.com/ddanrob/ddanrob-portfolio-hub,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
yuyakinjo/next-json-server,https://github.com/yuyakinjo/next-json-server,"Generated CRUD model,  request from json","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
yu-Yoshiaki/ai-backend-starter,https://github.com/yu-Yoshiaki/ai-backend-starter,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
xiaoyueyoqwq/thefinals_qqbot,https://github.com/xiaoyueyoqwq/thefinals_qqbot,thefinals工具箱机器人源码仓库,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
gsinghjay/hccc-fastapi-sso,https://github.com/gsinghjay/hccc-fastapi-sso,"This project implements a production-ready FastAPI application for HCCC (Hudson County Community College), designed for extensibility and starting with user management. It follows best practices for security, maintainability, and scalability.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
reighlan/zombies,https://github.com/reighlan/zombies,vibe coding - take one,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
rlarson20/Ozymandias,https://github.com/rlarson20/Ozymandias,The knowledge management solution.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Bostads-AB-Mimer/property-base,https://github.com/Bostads-AB-Mimer/property-base,Mono repo for onecore (starting with property base),"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
prasetyowira/personal,https://github.com/prasetyowira/personal,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
TheCowboyAI/trails,https://github.com/TheCowboyAI/trails,Trails is an AI enhanced internet search tool,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
MariusWilsch/rohdex-poc,https://github.com/MariusWilsch/rohdex-poc,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
dirkhe1051931999/hjBlog,https://github.com/dirkhe1051931999/hjBlog,"⭐My blog, if you like it, click on the little star!","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
drumnation/code-relay,https://github.com/drumnation/code-relay,remote control react native app for cursor agent panel on mac,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
tvna/command-ghostwriter,https://github.com/tvna/command-ghostwriter,"This application is designed for infrastratcture engineers who want to automatically generate commands in template to configure servers, routers, and switches","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
moguyn/deepdesk,https://github.com/moguyn/deepdesk,Deepdesk is an enterprise-grade platform for empowering business with AI agents.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
samumartinf/losing-alpha,https://github.com/samumartinf/losing-alpha,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ananyateklu/second-brain,https://github.com/ananyateklu/second-brain,Modern AI powered knowledge management system ,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ramiluisto/CLIP_for_semiotics,https://github.com/ramiluisto/CLIP_for_semiotics,Creating a CLIP tool for visual semiotical analysis. Aim to run this in colab for easy access.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
The-Focus-AI/podcast-collaborator,https://github.com/The-Focus-AI/podcast-collaborator,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
tongxingkuan/tongxk,https://github.com/tongxingkuan/tongxk,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
moritzcodes/pm-bot-v2,https://github.com/moritzcodes/pm-bot-v2,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
brazillierjo/wallet,https://github.com/brazillierjo/wallet,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
bossjones/contextforge-cli,https://github.com/bossjones/contextforge-cli,ContextForge CLI is a powerful Python utility tool designed to streamline AI-assisted content generation and file format conversion. ,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
qor5/cursorrules,https://github.com/qor5/cursorrules,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
nephilimbin/WebArticleClipper,https://github.com/nephilimbin/WebArticleClipper,A simple browser plug-in for web content cropping.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
un/1up,https://github.com/un/1up,Open Source Longevity System; Live Longer + Sharper + Better,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
TrueNine/compose-server,https://github.com/TrueNine/compose-server,kotlin and spring and java server dev tookit,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
pixelmord/dev-companion,https://github.com/pixelmord/dev-companion,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
qbit86/machinery,https://github.com/qbit86/machinery,Minimalistic state machine,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
babakzy/nuxtz,https://github.com/babakzy/nuxtz,Nuxtz | Nuxt 3 Boilerplate,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
iduspara/shadcn-builder,https://github.com/iduspara/shadcn-builder,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Biji-Biji-Initiative/ai-game-backend,https://github.com/Biji-Biji-Initiative/ai-game-backend,Node JS APi & Domain Driven Design Architecture,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
mfyz/markdown-editor-with-custom-directives,https://github.com/mfyz/markdown-editor-with-custom-directives,Simple markdown WYSIWYG editor with  custom color and button directives,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
nguyenvanduocit/cursor-ai-instructions,https://github.com/nguyenvanduocit/cursor-ai-instructions,My instructions collection for Cursor AI,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
different-ai/irs-agent,https://github.com/different-ai/irs-agent,An obtrusive AI agent that watches your screen and makes sure you fill out your taxes correctly,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
hooshyar/flutter_gen_ai_chat_ui,https://github.com/hooshyar/flutter_gen_ai_chat_ui,"A modern, customizable chat UI package for Flutter applications, optimized for AI interactions.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
tweezerchef/gpt-reader,https://github.com/tweezerchef/gpt-reader,In progress Electron app to use various AI api's,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
dadaxxlao/B39VS_Car,https://github.com/dadaxxlao/B39VS_Car,B39VS System Project Car Code,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
bluelight-hub/app,https://github.com/bluelight-hub/app,Architektur-Doku: https://architecture-docs.bluelight-hub.rubeen.dev/ Backend-Doku: https://backend-docs.bluelight-hub.rubeen.dev/,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Kace27/proyecto,https://github.com/Kace27/proyecto,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
anaisbetts/beatrix,https://github.com/anaisbetts/beatrix,what if claude ran your house,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
tacticlaunch/cursor-bank,https://github.com/tacticlaunch/cursor-bank,"Cursor memory bank feature like in Cline - Plan, Act, Update","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
crazyrabbitLTC/mcp-ethers-server,https://github.com/crazyrabbitLTC/mcp-ethers-server,A full implementation of Ethers as an AI tool for the model context protocol,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
curtgadget/futave-payload,https://github.com/curtgadget/futave-payload,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Noodieknoodie/fiply2,https://github.com/Noodieknoodie/fiply2,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
stacksjs/bunfig,https://github.com/stacksjs/bunfig,⚙️ Lightweight & smart Bun & Browser configuration loader.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
vincanger/envelope-budgeting-test,https://github.com/vincanger/envelope-budgeting-test,full-stack vibe coding template (envelope budgeting app),"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Chronophylos/DETH_Additions,https://github.com/Chronophylos/DETH_Additions,A Mission Making Toolbox for the DETH Unit,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
teeparham/next,https://github.com/teeparham/next,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
sanjeed5/ai-conversation-simulator,https://github.com/sanjeed5/ai-conversation-simulator,Simulate conversation between your AI bot and AI user,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
hadv/yitam,https://github.com/hadv/yitam,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Backbone-Labs/GameControllerTesterMK,https://github.com/Backbone-Labs/GameControllerTesterMK,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
itaosan/super-blog,https://github.com/itaosan/super-blog,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
jazzmind/presentations,https://github.com/jazzmind/presentations,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
meirm/sudp,https://github.com/meirm/sudp,SUDP - Secure UDP over WebSocket,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
chand1012/clive-py,https://github.com/chand1012/clive-py,AI Video Editing for the AI era,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
jmbejara/chartbook,https://github.com/jmbejara/chartbook,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
iswarmondal/website,https://github.com/iswarmondal/website,My website,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ghuntley/groundhog,https://github.com/ghuntley/groundhog,"Groundhog's primary purpose is to teach people how Cursor and all these other coding agents work under the hood. If you understand how these coding assistants work from first principles, then you can drive these tools harder (or perhaps make your own!).","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
imaimai17468/kirinuki-playlist,https://github.com/imaimai17468/kirinuki-playlist,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
fletech/kanban-collabcraft,https://github.com/fletech/kanban-collabcraft,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
robintuffeau/wxt-vue-starter,https://github.com/robintuffeau/wxt-vue-starter,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Bhartendu-Kumar/rules_template,https://github.com/Bhartendu-Kumar/rules_template,"If using CLINE/RooCode/Cursor/Windsurf Setup these rules. Usable for newbies riding AI wave and experienced folks both . Combines: (1) Memory,(2) Reasoning into subtasks (3) Prompts for best practices.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
suinian0309/CursorVip,https://github.com/suinian0309/CursorVip,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
kanishkdan/tron-game,https://github.com/kanishkdan/tron-game,Web based TRON multiplayer game using Three.js,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
twardoch/twat-llm,https://github.com/twardoch/twat-llm,TWAT llm component,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
meirm/bssh,https://github.com/meirm/bssh,bulk ssh commands,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
a-little-byte/web,https://github.com/a-little-byte/web,Cyna - Enterprise Cybersecurity Platform - Web,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
LeMarechalDeFer/porfolio,https://github.com/LeMarechalDeFer/porfolio,Portolio Romain,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
andrewgari/starbunk-js,https://github.com/andrewgari/starbunk-js,it's a discord bot that says blu among other things,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
alesanchezr/vibe-coding-with-ai,https://github.com/alesanchezr/vibe-coding-with-ai,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
christopherpturney/o1-pro-template-system,https://github.com/christopherpturney/o1-pro-template-system,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
amit0365/template-app-o1,https://github.com/amit0365/template-app-o1,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
dextersecret/cursorWorkflowExample25,https://github.com/dextersecret/cursorWorkflowExample25,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
lrn2codenow/01pr0-repo,https://github.com/lrn2codenow/01pr0-repo,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
sparesparrow/eleven-audiobooks,https://github.com/sparesparrow/eleven-audiobooks,The Audiobook Generator is a Python application that automates the process of converting a PDF book into an audiobook. It leverages the Anthropic API for text optimization and the ElevenLabs API for text-to-speech conversion. Published at: https://youtube.com/playlist?list=PLaWOvDBjg6WiUcQm-yEP1RskMfPeWMKTL,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
narthur/civil,https://github.com/narthur/civil,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Monsoft-Solutions/vernisAI-browser-extension,https://github.com/Monsoft-Solutions/vernisAI-browser-extension,Run your custom VernisAI autonomous agents directly in your browser to generate content and automate tasks,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Monsoft-Solutions/model-context-protocols,https://github.com/Monsoft-Solutions/model-context-protocols,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Monsoft-Solutions/vernisai-chat,https://github.com/Monsoft-Solutions/vernisai-chat,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Monsoft-Solutions/praxisNotes_obsolete,https://github.com/Monsoft-Solutions/praxisNotes_obsolete,A Turborepo-based project for PraxisNotes - a modern web application built with Next.js and Tailwind CSS,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
squirrelogic/mcp-feature-discussion,https://github.com/squirrelogic/mcp-feature-discussion,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
kingler/mas-agent-init,https://github.com/kingler/mas-agent-init,Multi-Agent Aware-Context System: A standardized multi-agent development environment template,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
FlyingWHR/MemeKart,https://github.com/FlyingWHR/MemeKart,JavaScript/WebGL Kart Racing Game,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
bayou-brogrammer/bracket-bevy,https://github.com/bayou-brogrammer/bracket-bevy,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
rjdjohnston/vibeatvoffroad,https://github.com/rjdjohnston/vibeatvoffroad,VibeATV.com,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
FunnyWolf/Viper,https://github.com/FunnyWolf/Viper,A Unified Platform for Adversary Emulation and Red Team Operations,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Comfy-Org/desktop,https://github.com/Comfy-Org/desktop,The desktop app for ComfyUI (Windows & macOS),"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
GatoGraphQL/GatoGraphQL,https://github.com/GatoGraphQL/GatoGraphQL,Interact with all your data in WordPress using GraphQL,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
YumNumm/EQMonitor,https://github.com/YumNumm/EQMonitor,An earthquake monitoring Application,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Mawla/cursor_rules,https://github.com/Mawla/cursor_rules,Behaviour for cursor,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
unkeyed/unkey,https://github.com/unkeyed/unkey,Open source API management platform,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
MayGo/tockler,https://github.com/MayGo/tockler,An application that tracks your time by monitoring your active window title and idle time.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
loning/universe,https://github.com/loning/universe,"宇宙本论论 ：你我本无缘, 你我皆一体 , 向由心生, 善缘结善果","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
stacksjs/audiox,https://github.com/stacksjs/audiox,🎵 Powerful audio processing for your media workflows. ,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Zorlin/dragonfly,https://github.com/Zorlin/dragonfly,dragonfly - metal management software,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Van-LLM-Crew/cursor-secure-coding,https://github.com/Van-LLM-Crew/cursor-secure-coding,ASVS Level 1 and Level 2 cursor rules MDC,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
kirillbobyrev/kirillbobyrev.com,https://github.com/kirillbobyrev/kirillbobyrev.com,"Personal website built with Hugo, GitHub Actions and GitHub Pages","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
marcusbey/nownownowio,https://github.com/marcusbey/nownownowio,Status Update application to share what you'r working on to your community,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
CainamVentures/cainam-frontend,https://github.com/CainamVentures/cainam-frontend,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
codybmenefee/pdf_checkbox_poc,https://github.com/codybmenefee/pdf_checkbox_poc,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
osmcgrgenc/BerberBul-Nextjs,https://github.com/osmcgrgenc/BerberBul-Nextjs,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ton-ai-core/contract-knowlenge,https://github.com/ton-ai-core/contract-knowlenge,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
nhadiq/nextjs-cursor-boilerplate,https://github.com/nhadiq/nextjs-cursor-boilerplate,A Cursor Quick Build Boiler Plate for NextJS Based Applications,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
southglory/AutoInfraSnap,https://github.com/southglory/AutoInfraSnap,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
victortolbert/helium,https://github.com/victortolbert/helium,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
orionjs/orionjs-services-starter,https://github.com/orionjs/orionjs-services-starter,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
mensylisir/testtools,https://github.com/mensylisir/testtools,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
agpascoe/keryu3,https://github.com/agpascoe/keryu3,Keryu3 Django web application project,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
iammatthias/Cursor-Rules,https://github.com/iammatthias/Cursor-Rules,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
hzoo/vibe-search,https://github.com/hzoo/vibe-search,search embeddings of the community archive,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
damianemerah/glow-cosmetics,https://github.com/damianemerah/glow-cosmetics,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
hiderr/scrape-finance-yahoo,https://github.com/hiderr/scrape-finance-yahoo,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
MediBird/caring-note-api-server,https://github.com/MediBird/caring-note-api-server,spring-boot api server,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
ezrover/Vibe-Coder,https://github.com/ezrover/Vibe-Coder,"Vibe Coding with Cursor, Windsurf, RooCode, Cline, Copilot, and Claude-Dev. May the best coder win!!!","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
adi2355/RAG-Brainstorming-Archive,https://github.com/adi2355/RAG-Brainstorming-Archive,Instagram scraper that i created to pass through instagram's strict rate limiting using cheeky tricks,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
oleander/home-assistant-mcp-server,https://github.com/oleander/home-assistant-mcp-server,home-assistant-mcp-server,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
Y2138/vue3-mono,https://github.com/Y2138/vue3-mono,自用的monorepo,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
cango91/gambit-chess,https://github.com/cango91/gambit-chess,Vibe Coding Game Jam 2025,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
